customer_id,order_date,order_value,segment
C03861,2025-07-17,69.96,retail
C03906,2025-07-17,48.08,retail
C00144,2025-07-18,46.94,retail
C00211,2025-07-18,12.57,retail
C00229,2025-07-18,24.45,retail
C00317,2025-07-18,64.12,retail
C00340,2025-07-18,22.74,retail
C00355,2025-07-18,25.58,retail
C00526,2025-07-18,31.98,retail
C00552,2025-07-18,32.34,retail
C00745,2025-07-18,26.85,retail
C01214,2025-07-18,34.48,retail
C01304,2025-07-18,44.66,retail
C01457,2025-07-18,19.11,retail
C01543,2025-07-18,27.86,retail
C01870,2025-07-18,37.92,retail
C01913,2025-07-18,37.64,retail
C01994,2025-07-18,58.0,retail
C02077,2025-07-18,56.97,retail
C02194,2025-07-18,56.27,retail
C02203,2025-07-18,25.32,retail
C02250,2025-07-18,22.13,retail
C02274,2025-07-18,30.89,retail
C02398,2025-07-18,70.9,retail
C02527,2025-07-18,70.74,retail
C02837,2025-07-18,99.44,retail
C03006,2025-07-18,46.93,retail
C03006,2025-07-18,43.56,retail
C03015,2025-07-18,35.02,retail
C03629,2025-07-18,20.36,retail
C03658,2025-07-18,21.59,retail
C03780,2025-07-18,62.27,retail
W001,2025-07-18,255.19,wholesale
W017,2025-07-18,134.56,wholesale
W020,2025-07-18,238.29,wholesale
W020,2025-07-18,216.4,wholesale
C00087,2025-07-19,20.76,retail
C00160,2025-07-19,41.18,retail
C00474,2025-07-19,38.97,retail
C00495,2025-07-19,26.14,retail
C00744,2025-07-19,30.85,retail
C00979,2025-07-19,9.37,retail
C01166,2025-07-19,15.63,retail
C01188,2025-07-19,11.61,retail
C01224,2025-07-19,31.84,retail
C01342,2025-07-19,46.26,retail
C01499,2025-07-19,41.2,retail
C01563,2025-07-19,17.59,retail
C01578,2025-07-19,13.8,retail
C01622,2025-07-19,62.16,retail
C01690,2025-07-19,10.81,retail
C01795,2025-07-19,39.7,retail
C01893,2025-07-19,23.07,retail
C01930,2025-07-19,28.21,retail
C01995,2025-07-19,57.69,retail
C02080,2025-07-19,15.24,retail
C02081,2025-07-19,28.1,retail
C02486,2025-07-19,32.52,retail
C02540,2025-07-19,41.41,retail
C02554,2025-07-19,70.09,retail
C02611,2025-07-19,25.63,retail
C03054,2025-07-19,25.57,retail
C03119,2025-07-19,48.98,retail
C03156,2025-07-19,24.35,retail
C03584,2025-07-19,19.36,retail
C03602,2025-07-19,42.42,retail
C03700,2025-07-19,19.05,retail
C03767,2025-07-19,44.73,retail
W012,2025-07-19,181.37,wholesale
W019,2025-07-19,430.91,wholesale
C00115,2025-07-20,40.45,retail
C00225,2025-07-20,48.13,retail
C00325,2025-07-20,14.57,retail
C00333,2025-07-20,16.73,retail
C00518,2025-07-20,37.0,retail
C00519,2025-07-20,45.06,retail
C01030,2025-07-20,39.47,retail
C01101,2025-07-20,32.93,retail
C01161,2025-07-20,40.68,retail
C01240,2025-07-20,35.9,retail
C01334,2025-07-20,34.4,retail
C01818,2025-07-20,81.75,retail
C01882,2025-07-20,28.27,retail
C01920,2025-07-20,57.39,retail
C02100,2025-07-20,44.16,retail
C02129,2025-07-20,15.8,retail
C02358,2025-07-20,18.06,retail
C02404,2025-07-20,33.69,retail
C02663,2025-07-20,39.51,retail
C03134,2025-07-20,46.01,retail
C03356,2025-07-20,48.26,retail
C03579,2025-07-20,66.59,retail
C03797,2025-07-20,72.23,retail
C03906,2025-07-20,46.8,retail
W003,2025-07-20,137.45,wholesale
W007,2025-07-20,195.66,wholesale
W011,2025-07-20,213.28,wholesale
W012,2025-07-20,222.77,wholesale
W013,2025-07-20,124.3,wholesale
W017,2025-07-20,356.95,wholesale
C00745,2025-07-21,18.55,retail
C00822,2025-07-21,27.12,retail
C00964,2025-07-21,34.4,retail
C01032,2025-07-21,65.91,retail
C01751,2025-07-21,49.49,retail
C01808,2025-07-21,39.68,retail
C01821,2025-07-21,45.99,retail
C02293,2025-07-21,63.26,retail
C02403,2025-07-21,32.69,retail
C02443,2025-07-21,46.44,retail
C02463,2025-07-21,16.96,retail
C02544,2025-07-21,34.03,retail
C02832,2025-07-21,36.0,retail
C03374,2025-07-21,34.9,retail
C03570,2025-07-21,36.69,retail
C03571,2025-07-21,29.63,retail
C03582,2025-07-21,50.79,retail
C03637,2025-07-21,14.61,retail
C03838,2025-07-21,59.97,retail
C03972,2025-07-21,67.34,retail
W013,2025-07-21,245.81,wholesale
W014,2025-07-21,98.09,wholesale
C00000,2025-07-22,17.01,retail
C00318,2025-07-22,47.69,retail
C00337,2025-07-22,56.86,retail
C00339,2025-07-22,79.02,retail
C00346,2025-07-22,31.38,retail
C00386,2025-07-22,12.89,retail
C00574,2025-07-22,28.82,retail
C00634,2025-07-22,54.89,retail
C00777,2025-07-22,61.97,retail
C00800,2025-07-22,27.63,retail
C00951,2025-07-22,38.22,retail
C01119,2025-07-22,24.69,retail
C01215,2025-07-22,48.77,retail
C01409,2025-07-22,40.64,retail
C01412,2025-07-22,13.72,retail
C01493,2025-07-22,63.98,retail
C01867,2025-07-22,43.98,retail
C02075,2025-07-22,34.34,retail
C02149,2025-07-22,39.01,retail
C02258,2025-07-22,17.81,retail
C02374,2025-07-22,30.1,retail
C02444,2025-07-22,26.28,retail
C02538,2025-07-22,20.04,retail
C02596,2025-07-22,34.16,retail
C03312,2025-07-22,76.1,retail
C03476,2025-07-22,26.21,retail
C03506,2025-07-22,32.34,retail
C03964,2025-07-22,16.08,retail
W003,2025-07-22,350.81,wholesale
W019,2025-07-22,464.94,wholesale
W022,2025-07-22,177.15,wholesale
W028,2025-07-22,242.02,wholesale
C00336,2025-07-23,58.52,retail
C00634,2025-07-23,14.33,retail
C00839,2025-07-23,31.42,retail
C00872,2025-07-23,34.04,retail
C01266,2025-07-23,23.09,retail
C01326,2025-07-23,54.21,retail
C02172,2025-07-23,29.34,retail
C02518,2025-07-23,62.21,retail
C02764,2025-07-23,52.34,retail
C03043,2025-07-23,36.8,retail
C03052,2025-07-23,28.27,retail
C03060,2025-07-23,17.62,retail
C03247,2025-07-23,62.71,retail
C03275,2025-07-23,24.49,retail
C03864,2025-07-23,37.68,retail
W014,2025-07-23,258.1,wholesale
W023,2025-07-23,271.82,wholesale
C00049,2025-07-24,43.13,retail
C00124,2025-07-24,20.09,retail
C00314,2025-07-24,39.92,retail
C00459,2025-07-24,35.5,retail
C00486,2025-07-24,29.13,retail
C00730,2025-07-24,33.87,retail
C00772,2025-07-24,27.57,retail
C01112,2025-07-24,63.67,retail
C01160,2025-07-24,18.83,retail
C01640,2025-07-24,19.55,retail
C02122,2025-07-24,22.22,retail
C02351,2025-07-24,25.21,retail
C02477,2025-07-24,30.99,retail
C02730,2025-07-24,47.07,retail
C03594,2025-07-24,33.22,retail
C03599,2025-07-24,36.38,retail
C03753,2025-07-24,31.13,retail
C03810,2025-07-24,25.84,retail
C03898,2025-07-24,70.23,retail
C03910,2025-07-24,41.15,retail
W013,2025-07-24,516.07,wholesale
W020,2025-07-24,116.1,wholesale
W028,2025-07-24,202.28,wholesale
C00009,2025-07-25,28.2,retail
C00222,2025-07-25,29.44,retail
C00310,2025-07-25,12.51,retail
C00491,2025-07-25,13.06,retail
C00544,2025-07-25,34.01,retail
C00629,2025-07-25,18.46,retail
C00703,2025-07-25,34.2,retail
C01228,2025-07-25,90.15,retail
C01523,2025-07-25,17.07,retail
C01780,2025-07-25,82.41,retail
C01780,2025-07-25,72.76,retail
C01784,2025-07-25,20.28,retail
C01864,2025-07-25,17.46,retail
C02171,2025-07-25,29.88,retail
C02338,2025-07-25,35.65,retail
C02493,2025-07-25,110.06,retail
C02529,2025-07-25,49.23,retail
C02688,2025-07-25,23.85,retail
C02833,2025-07-25,51.32,retail
C03040,2025-07-25,48.95,retail
C03885,2025-07-25,41.81,retail
C03898,2025-07-25,34.12,retail
C03920,2025-07-25,51.09,retail
W005,2025-07-25,291.1,wholesale
W010,2025-07-25,239.71,wholesale
W020,2025-07-25,105.65,wholesale
W022,2025-07-25,190.68,wholesale
W023,2025-07-25,115.0,wholesale
C00155,2025-07-26,24.56,retail
C00460,2025-07-26,62.96,retail
C00597,2025-07-26,59.45,retail
C01167,2025-07-26,46.82,retail
C01394,2025-07-26,77.64,retail
C01445,2025-07-26,29.01,retail
C01857,2025-07-26,69.05,retail
C01934,2025-07-26,64.56,retail
C02076,2025-07-26,45.5,retail
C02206,2025-07-26,36.35,retail
C02323,2025-07-26,36.82,retail
C02385,2025-07-26,15.38,retail
C02891,2025-07-26,13.78,retail
C03551,2025-07-26,21.74,retail
C03581,2025-07-26,33.62,retail
C03624,2025-07-26,20.4,retail
W001,2025-07-26,358.46,wholesale
W003,2025-07-26,397.84,wholesale
W018,2025-07-26,372.81,wholesale
C00055,2025-07-27,10.92,retail
C00148,2025-07-27,50.82,retail
C00182,2025-07-27,27.2,retail
C00524,2025-07-27,14.94,retail
C00561,2025-07-27,11.73,retail
C00959,2025-07-27,50.65,retail
C01192,2025-07-27,29.09,retail
C01433,2025-07-27,14.6,retail
C01542,2025-07-27,30.35,retail
C01814,2025-07-27,62.13,retail
C01893,2025-07-27,23.65,retail
C02034,2025-07-27,12.83,retail
C02209,2025-07-27,72.32,retail
C02249,2025-07-27,13.78,retail
C02344,2025-07-27,13.06,retail
C02376,2025-07-27,57.01,retail
C02420,2025-07-27,21.1,retail
C03391,2025-07-27,68.51,retail
C03615,2025-07-27,18.62,retail
C03735,2025-07-27,61.7,retail
C00217,2025-07-28,17.88,retail
C00451,2025-07-28,79.39,retail
C00457,2025-07-28,51.93,retail
C00488,2025-07-28,102.9,retail
C00550,2025-07-28,89.6,retail
C00592,2025-07-28,65.61,retail
C00594,2025-07-28,62.26,retail
C00937,2025-07-28,64.06,retail
C00991,2025-07-28,42.73,retail
C01358,2025-07-28,91.98,retail
C01740,2025-07-28,63.38,retail
C02172,2025-07-28,27.51,retail
C02197,2025-07-28,23.19,retail
C02295,2025-07-28,33.35,retail
C02461,2025-07-28,23.1,retail
C02490,2025-07-28,6.88,retail
C02554,2025-07-28,19.58,retail
C03019,2025-07-28,51.38,retail
C03191,2025-07-28,54.21,retail
C03718,2025-07-28,19.01,retail
W001,2025-07-28,259.83,wholesale
C00144,2025-08-01,33.5,retail
C00440,2025-08-01,34.66,retail
C00569,2025-08-01,74.08,retail
C00592,2025-08-01,39.83,retail
C00694,2025-08-01,17.15,retail
C00988,2025-08-01,33.63,retail
C00991,2025-08-01,67.18,retail
C01040,2025-08-01,52.12,retail
C01523,2025-08-01,52.12,retail
C01656,2025-08-01,35.01,retail
C01740,2025-08-01,59.24,retail
C01768,2025-08-01,60.39,retail
C01977,2025-08-01,20.33,retail
C02203,2025-08-01,24.24,retail
C02249,2025-08-01,24.97,retail
C02376,2025-08-01,24.52,retail
C02477,2025-08-01,13.51,retail
C02540,2025-08-01,68.56,retail
C02883,2025-08-01,27.37,retail
C02966,2025-08-01,58.55,retail
C03054,2025-08-01,90.99,retail
C03186,2025-08-01,12.73,retail
C03563,2025-08-01,17.87,retail
C03866,2025-08-01,15.69,retail
C03901,2025-08-01,31.46,retail
W005,2025-08-01,202.86,wholesale
C00065,2025-08-02,10.1,retail
C00124,2025-08-02,12.54,retail
C00201,2025-08-02,25.77,retail
C00291,2025-08-02,46.42,retail
C00396,2025-08-02,29.52,retail
C00592,2025-08-02,23.9,retail
C00792,2025-08-02,16.7,retail
C00822,2025-08-02,46.98,retail
C00950,2025-08-02,13.35,retail
C01123,2025-08-02,48.6,retail
C01134,2025-08-02,28.18,retail
C01207,2025-08-02,19.43,retail
C01344,2025-08-02,34.39,retail
C01626,2025-08-02,32.47,retail
C01837,2025-08-02,18.48,retail
C01920,2025-08-02,21.32,retail
C01953,2025-08-02,38.44,retail
C02075,2025-08-02,27.99,retail
C02873,2025-08-02,32.8,retail
C03211,2025-08-02,43.78,retail
C03238,2025-08-02,57.53,retail
C03559,2025-08-02,38.05,retail
C03570,2025-08-02,36.23,retail
C03607,2025-08-02,24.58,retail
C03930,2025-08-02,34.06,retail
W001,2025-08-02,154.73,wholesale
W002,2025-08-02,170.62,wholesale
W004,2025-08-02,455.26,wholesale
W011,2025-08-02,179.34,wholesale
W012,2025-08-02,250.44,wholesale
C00024,2025-08-03,42.15,retail
C00106,2025-08-03,31.03,retail
C00120,2025-08-03,57.47,retail
C00156,2025-08-03,14.92,retail
C00235,2025-08-03,11.33,retail
C00317,2025-08-03,71.57,retail
C00342,2025-08-03,18.39,retail
C00529,2025-08-03,39.97,retail
C00550,2025-08-03,34.2,retail
C00554,2025-08-03,80.28,retail
C00594,2025-08-03,37.63,retail
C00821,2025-08-03,54.41,retail
C01013,2025-08-03,26.91,retail
C01101,2025-08-03,41.11,retail
C01366,2025-08-03,22.09,retail
C01418,2025-08-03,40.12,retail
C01441,2025-08-03,31.52,retail
C01542,2025-08-03,46.28,retail
C01718,2025-08-03,62.91,retail
C01901,2025-08-03,56.87,retail
C01984,2025-08-03,55.16,retail
C02139,2025-08-03,25.86,retail
C02328,2025-08-03,31.49,retail
C02355,2025-08-03,60.76,retail
C02380,2025-08-03,33.31,retail
C02675,2025-08-03,38.14,retail
C03049,2025-08-03,35.45,retail
C03080,2025-08-03,80.16,retail
C03104,2025-08-03,42.57,retail
C03119,2025-08-03,45.0,retail
C03191,2025-08-03,28.33,retail
C03255,2025-08-03,50.87,retail
C03486,2025-08-03,109.23,retail
C03742,2025-08-03,28.02,retail
C03778,2025-08-03,54.86,retail
C03974,2025-08-03,182.75,retail
W008,2025-08-03,312.94,wholesale
W010,2025-08-03,176.2,wholesale
W014,2025-08-03,277.53,wholesale
W019,2025-08-03,179.18,wholesale
W022,2025-08-03,148.68,wholesale
W023,2025-08-03,193.02,wholesale
C00034,2025-08-04,10.09,retail
C00182,2025-08-04,26.67,retail
C00189,2025-08-04,37.09,retail
C00272,2025-08-04,43.97,retail
C00561,2025-08-04,17.96,retail
C00633,2025-08-04,46.64,retail
C00937,2025-08-04,28.7,retail
C01045,2025-08-04,35.31,retail
C01072,2025-08-04,110.21,retail
C01167,2025-08-04,178.21,retail
C01213,2025-08-04,31.73,retail
C01338,2025-08-04,40.82,retail
C01401,2025-08-04,53.16,retail
C01418,2025-08-04,25.94,retail
C01879,2025-08-04,92.44,retail
C01921,2025-08-04,85.0,retail
C01950,2025-08-04,27.37,retail
C02209,2025-08-04,25.18,retail
C02225,2025-08-04,27.48,retail
C02249,2025-08-04,40.33,retail
C02433,2025-08-04,49.78,retail
C02459,2025-08-04,59.16,retail
C02519,2025-08-04,42.36,retail
C02648,2025-08-04,38.86,retail
C02923,2025-08-04,41.7,retail
C02968,2025-08-04,116.46,retail
C02992,2025-08-04,59.35,retail
C03103,2025-08-04,49.77,retail
C03464,2025-08-04,72.5,retail
C03533,2025-08-04,35.81,retail
C03827,2025-08-04,68.44,retail
W013,2025-08-04,92.7,wholesale
W020,2025-08-04,138.88,wholesale
C00285,2025-08-05,33.68,retail
C00525,2025-08-05,42.19,retail
C00737,2025-08-05,46.77,retail
C00747,2025-08-05,60.98,retail
C00801,2025-08-05,15.3,retail
C01072,2025-08-05,7.49,retail
C01087,2025-08-05,18.07,retail
C01167,2025-08-05,22.04,retail
C01406,2025-08-05,19.45,retail
C01874,2025-08-05,23.72,retail
C02434,2025-08-05,18.26,retail
C02623,2025-08-05,16.36,retail
C02659,2025-08-05,28.55,retail
C02681,2025-08-05,49.81,retail
C02884,2025-08-05,34.33,retail
C02921,2025-08-05,42.53,retail
C03169,2025-08-05,55.64,retail
C03465,2025-08-05,57.9,retail
C03469,2025-08-05,42.91,retail
C03619,2025-08-05,16.85,retail
W001,2025-08-05,190.83,wholesale
W007,2025-08-05,147.49,wholesale
C00065,2025-08-06,16.32,retail
C00088,2025-08-06,14.27,retail
C00097,2025-08-06,56.89,retail
C00337,2025-08-06,11.06,retail
C00346,2025-08-06,65.42,retail
C00386,2025-08-06,79.25,retail
C00416,2025-08-06,17.39,retail
C00678,2025-08-06,25.66,retail
C00753,2025-08-06,62.4,retail
C01000,2025-08-06,24.34,retail
C01214,2025-08-06,39.67,retail
C01375,2025-08-06,64.64,retail
C01795,2025-08-06,26.27,retail
C01913,2025-08-06,17.94,retail
C02030,2025-08-06,40.78,retail
C02100,2025-08-06,34.52,retail
C02171,2025-08-06,48.31,retail
C02197,2025-08-06,39.5,retail
C02310,2025-08-06,21.62,retail
C02397,2025-08-06,25.55,retail
C02743,2025-08-06,40.76,retail
C02775,2025-08-06,49.65,retail
C02800,2025-08-06,47.83,retail
C03059,2025-08-06,25.43,retail
C03353,2025-08-06,82.51,retail
C03449,2025-08-06,11.02,retail
C03551,2025-08-06,35.61,retail
C03624,2025-08-06,61.65,retail
C03644,2025-08-06,27.24,retail
C03754,2025-08-06,51.11,retail
C03837,2025-08-06,19.4,retail
C03838,2025-08-06,30.23,retail
C03861,2025-08-06,25.57,retail
C03942,2025-08-06,15.92,retail
C03947,2025-08-06,28.12,retail
W003,2025-08-06,202.84,wholesale
W005,2025-08-06,271.11,wholesale
W008,2025-08-06,288.17,wholesale
W009,2025-08-06,183.6,wholesale
W010,2025-08-06,346.46,wholesale
W013,2025-08-06,131.03,wholesale
W028,2025-08-06,376.2,wholesale
C00019,2025-08-07,46.37,retail
C00022,2025-08-07,28.83,retail
C00146,2025-08-07,69.86,retail
C00154,2025-08-07,53.17,retail
C00449,2025-08-07,42.39,retail
C00505,2025-08-07,36.85,retail
C00703,2025-08-07,87.62,retail
C00745,2025-08-07,70.42,retail
C00780,2025-08-07,26.45,retail
C00952,2025-08-07,97.03,retail
C01112,2025-08-07,20.7,retail
C01394,2025-08-07,36.49,retail
C02004,2025-08-07,23.89,retail
C02172,2025-08-07,39.06,retail
C02250,2025-08-07,37.7,retail
C02463,2025-08-07,19.64,retail
C02529,2025-08-07,37.84,retail
C02609,2025-08-07,53.7,retail
C02696,2025-08-07,77.93,retail
C02739,2025-08-07,42.06,retail
C02740,2025-08-07,22.05,retail
C02786,2025-08-07,42.63,retail
C02984,2025-08-07,40.37,retail
C02992,2025-08-07,75.14,retail
C03023,2025-08-07,23.81,retail
C03119,2025-08-07,32.86,retail
C03332,2025-08-07,67.71,retail
C03361,2025-08-07,22.21,retail
C03584,2025-08-07,14.93,retail
C03637,2025-08-07,17.14,retail
C03642,2025-08-07,48.6,retail
C03908,2025-08-07,62.41,retail
C03953,2025-08-07,23.19,retail
W014,2025-08-07,503.96,wholesale
W017,2025-08-07,465.34,wholesale
W022,2025-08-07,388.73,wholesale
C00217,2025-08-08,27.88,retail
C00293,2025-08-08,40.02,retail
C00478,2025-08-08,38.73,retail
C00703,2025-08-08,34.37,retail
C00935,2025-08-08,15.66,retail
C00959,2025-08-08,70.06,retail
C01026,2025-08-08,96.83,retail
C01148,2025-08-08,33.12,retail
C01326,2025-08-08,12.47,retail
C01342,2025-08-08,66.45,retail
C01520,2025-08-08,11.4,retail
C01562,2025-08-08,14.58,retail
C01642,2025-08-08,53.82,retail
C01688,2025-08-08,104.5,retail
C01808,2025-08-08,17.38,retail
C01899,2025-08-08,95.95,retail
C02061,2025-08-08,29.48,retail
C02129,2025-08-08,13.81,retail
C02230,2025-08-08,14.45,retail
C02263,2025-08-08,54.61,retail
C02456,2025-08-08,33.79,retail
C02490,2025-08-08,35.34,retail
C02633,2025-08-08,68.36,retail
C02663,2025-08-08,37.62,retail
C02935,2025-08-08,28.13,retail
C03185,2025-08-08,25.32,retail
C03224,2025-08-08,47.94,retail
C03363,2025-08-08,113.23,retail
C03397,2025-08-08,19.67,retail
C03517,2025-08-08,50.49,retail
C03580,2025-08-08,14.3,retail
C03599,2025-08-08,18.46,retail
C03762,2025-08-08,49.63,retail
C03864,2025-08-08,55.53,retail
W001,2025-08-08,171.86,wholesale
W018,2025-08-08,217.53,wholesale
C00012,2025-08-09,30.42,retail
C00174,2025-08-09,32.0,retail
C00401,2025-08-09,26.42,retail
C00471,2025-08-09,28.05,retail
C00567,2025-08-09,66.23,retail
C00574,2025-08-09,22.75,retail
C00751,2025-08-09,42.46,retail
C01064,2025-08-09,14.76,retail
C01172,2025-08-09,30.62,retail
C01278,2025-08-09,24.86,retail
C01312,2025-08-09,68.42,retail
C01442,2025-08-09,25.05,retail
C01562,2025-08-09,31.61,retail
C01622,2025-08-09,24.24,retail
C01675,2025-08-09,22.75,retail
C01808,2025-08-09,36.0,retail
C01857,2025-08-09,26.8,retail
C01963,2025-08-09,29.12,retail
C02080,2025-08-09,43.6,retail
C02171,2025-08-09,44.73,retail
C02295,2025-08-09,36.16,retail
C02353,2025-08-09,43.55,retail
C02404,2025-08-09,45.79,retail
C02436,2025-08-09,36.58,retail
C02601,2025-08-09,42.69,retail
C02679,2025-08-09,40.16,retail
C02901,2025-08-09,47.96,retail
C02954,2025-08-09,44.78,retail
C03039,2025-08-09,40.03,retail
C03107,2025-08-09,48.06,retail
C03476,2025-08-09,28.21,retail
C03540,2025-08-09,47.97,retail
C03548,2025-08-09,50.25,retail
C03582,2025-08-09,38.65,retail
C03639,2025-08-09,33.58,retail
C03780,2025-08-09,24.85,retail
C03805,2025-08-09,23.28,retail
C03898,2025-08-09,33.7,retail
C03994,2025-08-09,47.62,retail
W000,2025-08-09,225.38,wholesale
W004,2025-08-09,170.39,wholesale
W004,2025-08-09,184.04,wholesale
W011,2025-08-09,533.44,wholesale
W021,2025-08-09,389.3,wholesale
C00306,2025-08-10,72.79,retail
C00314,2025-08-10,12.61,retail
C00328,2025-08-10,33.39,retail
C00357,2025-08-10,29.67,retail
C00374,2025-08-10,21.51,retail
C00473,2025-08-10,18.84,retail
C00571,2025-08-10,93.3,retail
C00800,2025-08-10,42.24,retail
C00919,2025-08-10,41.77,retail
C01013,2025-08-10,16.01,retail
C01166,2025-08-10,96.56,retail
C01573,2025-08-10,14.13,retail
C01693,2025-08-10,15.99,retail
C01778,2025-08-10,60.23,retail
C01779,2025-08-10,44.72,retail
C01916,2025-08-10,99.58,retail
C02138,2025-08-10,21.4,retail
C02159,2025-08-10,34.6,retail
C02180,2025-08-10,58.28,retail
C02474,2025-08-10,35.85,retail
C03561,2025-08-10,22.23,retail
C03726,2025-08-10,57.96,retail
W018,2025-08-10,135.57,wholesale
W021,2025-08-10,118.03,wholesale
W021,2025-08-10,207.73,wholesale
W028,2025-08-10,133.63,wholesale
C00049,2025-08-11,83.39,retail
C00484,2025-08-11,30.03,retail
C00554,2025-08-11,49.63,retail
C00555,2025-08-11,18.52,retail
C01135,2025-08-11,33.44,retail
C01439,2025-08-11,19.13,retail
C01514,2025-08-11,33.53,retail
C01690,2025-08-11,18.6,retail
C01958,2025-08-11,21.7,retail
C01961,2025-08-11,39.87,retail
C02034,2025-08-11,58.09,retail
C02038,2025-08-11,52.3,retail
C02057,2025-08-11,10.18,retail
C02209,2025-08-11,60.78,retail
C02669,2025-08-11,12.53,retail
C02704,2025-08-11,84.22,retail
C02856,2025-08-11,45.38,retail
C02994,2025-08-11,60.8,retail
C03020,2025-08-11,31.58,retail
C03359,2025-08-11,27.92,retail
C03602,2025-08-11,49.3,retail
C03614,2025-08-11,34.38,retail
C03643,2025-08-11,67.65,retail
C03725,2025-08-11,42.67,retail
C03880,2025-08-11,52.05,retail
W004,2025-08-11,239.05,wholesale
W014,2025-08-11,282.83,wholesale
W018,2025-08-11,493.57,wholesale
W019,2025-08-11,132.65,wholesale
C00003,2025-08-12,24.19,retail
C00148,2025-08-12,25.23,retail
C00179,2025-08-12,49.15,retail
C00555,2025-08-12,49.03,retail
C00611,2025-08-12,19.5,retail
C00611,2025-08-12,19.44,retail
C00620,2025-08-12,21.55,retail
C00784,2025-08-12,41.31,retail
C01215,2025-08-12,56.66,retail
C01412,2025-08-12,76.91,retail
C01745,2025-08-12,38.18,retail
C01820,2025-08-12,29.05,retail
C01828,2025-08-12,10.42,retail
C01859,2025-08-12,20.57,retail
C01870,2025-08-12,41.86,retail
C02202,2025-08-12,35.0,retail
C02255,2025-08-12,27.65,retail
C02538,2025-08-12,39.29,retail
C02857,2025-08-12,26.34,retail
C03046,2025-08-12,96.71,retail
C03104,2025-08-12,87.42,retail
C03299,2025-08-12,22.97,retail
C03300,2025-08-12,20.34,retail
C03636,2025-08-12,28.16,retail
C03742,2025-08-12,43.0,retail
C03826,2025-08-12,37.83,retail
C03921,2025-08-12,25.32,retail
