user_id,install_date,activity_date,sessions
P00924,2026-06-02,2026-06-05,2
P00938,2026-06-04,2026-06-05,2
P00954,2026-06-05,2026-06-05,2
P00972,2026-06-03,2026-06-05,4
P01004,2026-06-04,2026-06-05,2
P01012,2026-06-05,2026-06-05,5
P01027,2026-06-04,2026-06-05,3
P01049,2026-06-03,2026-06-05,1
P01055,2026-06-03,2026-06-05,2
P01068,2026-06-05,2026-06-05,5
P01082,2026-06-05,2026-06-05,4
P01094,2026-06-02,2026-06-05,1
P01156,2026-06-05,2026-06-05,4
P01191,2026-06-05,2026-06-05,4
P01195,2026-06-05,2026-06-05,2
P01228,2026-06-03,2026-06-05,2
P01236,2026-06-05,2026-06-05,1
P01272,2026-06-05,2026-06-05,5
P01299,2026-06-05,2026-06-05,5
P01300,2026-06-05,2026-06-05,3
P01326,2026-06-05,2026-06-05,3
P01370,2026-06-05,2026-06-05,2
P01372,2026-06-03,2026-06-05,3
P01396,2026-06-04,2026-06-05,2
P01444,2026-06-05,2026-06-05,4
P01634,2026-06-03,2026-06-05,3
P01663,2026-06-05,2026-06-05,5
P01682,2026-06-05,2026-06-05,3
P01698,2026-06-05,2026-06-05,2
P01702,2026-06-03,2026-06-05,4
P01718,2026-06-04,2026-06-05,2
P01775,2026-06-01,2026-06-05,3
P01781,2026-06-03,2026-06-05,4
P01791,2026-06-04,2026-06-05,1
P01806,2026-06-05,2026-06-05,1
P01811,2026-06-03,2026-06-05,3
P01868,2026-06-05,2026-06-05,2
P01974,2026-06-05,2026-06-05,5
P02059,2026-06-05,2026-06-05,3
P02070,2026-06-05,2026-06-05,2
P02119,2026-06-05,2026-06-05,4
P02150,2026-06-02,2026-06-05,1
P02211,2026-06-05,2026-06-05,5
P02230,2026-06-02,2026-06-05,2
P02267,2026-06-05,2026-06-05,4
P02317,2026-06-04,2026-06-05,2
P02386,2026-06-05,2026-06-05,2
P02411,2026-06-04,2026-06-05,3
P02493,2026-06-02,2026-06-05,3
P02534,2026-06-01,2026-06-05,1
P02610,2026-06-04,2026-06-05,2
P02621,2026-06-03,2026-06-05,3
P02682,2026-06-04,2026-06-05,2
P02688,2026-06-05,2026-06-05,5
P02716,2026-06-05,2026-06-05,3
P02726,2026-06-04,2026-06-05,4
P02745,2026-06-05,2026-06-05,2
P02771,2026-06-05,2026-06-05,4
P02811,2026-06-05,2026-06-05,2
P02864,2026-06-04,2026-06-05,2
P02865,2026-06-02,2026-06-05,1
P02899,2026-06-05,2026-06-05,4
P02914,2026-06-05,2026-06-05,2
P02979,2026-06-03,2026-06-05,2
P03004,2026-06-05,2026-06-05,2
P03073,2026-06-05,2026-06-05,3
P03078,2026-06-05,2026-06-05,4
P03121,2026-06-05,2026-06-05,1
P03133,2026-06-05,2026-06-05,3
P03242,2026-06-01,2026-06-05,3
P03246,2026-06-05,2026-06-05,2
P03256,2026-06-05,2026-06-05,1
P03280,2026-06-03,2026-06-05,4
P03305,2026-06-02,2026-06-05,3
P03318,2026-06-05,2026-06-05,1
P03348,2026-06-05,2026-06-05,1
P03355,2026-06-05,2026-06-05,2
P03359,2026-06-03,2026-06-05,3
P03372,2026-06-02,2026-06-05,4
P03379,2026-06-05,2026-06-05,2
P03423,2026-06-05,2026-06-05,5
P03434,2026-06-05,2026-06-05,3
P03455,2026-06-05,2026-06-05,1
P03468,2026-06-04,2026-06-05,3
P03503,2026-06-05,2026-06-05,2
P03564,2026-06-04,2026-06-05,4
P03645,2026-06-05,2026-06-05,1
P03732,2026-06-05,2026-06-05,5
P03752,2026-06-05,2026-06-05,3
P03794,2026-06-05,2026-06-05,2
P03807,2026-06-03,2026-06-05,3
P03841,2026-06-03,2026-06-05,1
P03864,2026-06-01,2026-06-05,2
P03892,2026-06-05,2026-06-05,2
P03940,2026-06-01,2026-06-05,4
P03976,2026-06-05,2026-06-05,1
P04008,2026-06-04,2026-06-05,4
P04021,2026-06-04,2026-06-05,2
P04058,2026-06-05,2026-06-05,1
P04061,2026-06-05,2026-06-05,4
P04164,2026-06-03,2026-06-05,1
P04219,2026-06-05,2026-06-05,1
P04222,2026-06-05,2026-06-05,4
P04319,2026-06-05,2026-06-05,1
P04324,2026-06-05,2026-06-05,2
P04337,2026-06-04,2026-06-05,3
P04352,2026-06-04,2026-06-05,4
P04471,2026-06-05,2026-06-05,5
P04547,2026-06-03,2026-06-05,2
P04583,2026-06-05,2026-06-05,1
P04688,2026-06-05,2026-06-05,2
P04818,2026-06-02,2026-06-05,3
P04823,2026-06-02,2026-06-05,4
P04826,2026-06-05,2026-06-05,5
P04836,2026-06-04,2026-06-05,1
P04853,2026-06-05,2026-06-05,3
P04885,2026-06-05,2026-06-05,2
P04888,2026-06-05,2026-06-05,5
P04938,2026-06-04,2026-06-05,1
P04991,2026-06-02,2026-06-05,2
P05007,2026-06-03,2026-06-05,4
P05066,2026-06-05,2026-06-05,3
P05140,2026-06-05,2026-06-05,1
P05165,2026-06-05,2026-06-05,5
P05200,2026-06-05,2026-06-05,2
P05222,2026-06-02,2026-06-05,3
P05258,2026-06-04,2026-06-05,2
P05344,2026-06-03,2026-06-05,4
P05346,2026-06-05,2026-06-05,3
P05361,2026-06-05,2026-06-05,5
P05415,2026-06-05,2026-06-05,5
P05499,2026-06-03,2026-06-05,4
P05579,2026-06-04,2026-06-05,2
P05596,2026-06-02,2026-06-05,2
P05605,2026-06-04,2026-06-05,4
P05621,2026-06-05,2026-06-05,4
P05631,2026-06-03,2026-06-05,4
P05644,2026-06-05,2026-06-05,4
P05650,2026-06-03,2026-06-05,4
P05653,2026-06-04,2026-06-05,2
P05750,2026-06-01,2026-06-05,3
P05800,2026-06-05,2026-06-05,3
P05801,2026-06-05,2026-06-05,2
P05842,2026-06-03,2026-06-05,1
P05878,2026-06-05,2026-06-05,1
P05879,2026-06-04,2026-06-05,4
P05888,2026-06-05,2026-06-05,3
P05957,2026-06-05,2026-06-05,4
P05981,2026-06-05,2026-06-05,3
P06019,2026-06-03,2026-06-05,4
P06033,2026-06-05,2026-06-05,5
P06055,2026-06-02,2026-06-05,1
P06065,2026-06-05,2026-06-05,2
P06101,2026-06-05,2026-06-05,5
P06117,2026-06-05,2026-06-05,2
P06277,2026-06-04,2026-06-05,4
P06328,2026-06-05,2026-06-05,1
P06345,2026-06-04,2026-06-05,1
P06369,2026-06-05,2026-06-05,5
P06376,2026-06-05,2026-06-05,1
P06450,2026-06-05,2026-06-05,1
P06463,2026-06-04,2026-06-05,3
P06547,2026-06-01,2026-06-05,3
P06573,2026-06-05,2026-06-05,2
P06596,2026-06-05,2026-06-05,5
P06647,2026-06-02,2026-06-05,1
P06689,2026-06-05,2026-06-05,4
P06701,2026-06-05,2026-06-05,2
P06721,2026-06-05,2026-06-05,1
P06749,2026-06-05,2026-06-05,3
P06768,2026-06-05,2026-06-05,5
P06775,2026-06-04,2026-06-05,3
P06782,2026-06-03,2026-06-05,2
P06784,2026-06-05,2026-06-05,2
P06797,2026-06-05,2026-06-05,4
P06849,2026-06-05,2026-06-05,2
P06912,2026-06-05,2026-06-05,3
P06913,2026-06-04,2026-06-05,1
P06962,2026-06-05,2026-06-05,5
P06987,2026-06-04,2026-06-05,4
P07008,2026-06-05,2026-06-05,4
P07028,2026-06-02,2026-06-05,3
P07029,2026-06-03,2026-06-05,1
P07038,2026-06-04,2026-06-05,3
P07086,2026-06-05,2026-06-05,5
P07090,2026-06-03,2026-06-05,2
P07118,2026-06-01,2026-06-05,1
P07191,2026-06-05,2026-06-05,3
P07217,2026-06-05,2026-06-05,5
P07232,2026-06-01,2026-06-05,3
P07233,2026-06-05,2026-06-05,1
P07266,2026-06-01,2026-06-05,2
P07286,2026-06-02,2026-06-05,2
P07332,2026-06-03,2026-06-05,3
P07377,2026-06-05,2026-06-05,1
P07385,2026-06-03,2026-06-05,3
P07407,2026-06-03,2026-06-05,1
P07442,2026-06-05,2026-06-05,5
P07551,2026-06-05,2026-06-05,1
P07571,2026-06-04,2026-06-05,2
P07574,2026-06-05,2026-06-05,1
P07592,2026-06-05,2026-06-05,1
P07656,2026-06-02,2026-06-05,4
P07723,2026-06-04,2026-06-05,1
P07736,2026-06-05,2026-06-05,1
P07745,2026-06-04,2026-06-05,3
P07754,2026-06-05,2026-06-05,4
P07794,2026-06-01,2026-06-05,3
P07810,2026-06-03,2026-06-05,1
P07813,2026-06-05,2026-06-05,2
P07835,2026-06-01,2026-06-05,2
P07850,2026-06-05,2026-06-05,5
P07912,2026-06-05,2026-06-05,3
P07976,2026-06-05,2026-06-05,2
P00006,2026-06-06,2026-06-06,5
P00007,2026-06-02,2026-06-06,4
P00056,2026-06-04,2026-06-06,3
P00104,2026-06-06,2026-06-06,1
P00174,2026-06-06,2026-06-06,3
P00179,2026-06-06,2026-06-06,5
P00219,2026-06-04,2026-06-06,1
P00230,2026-06-01,2026-06-06,2
P00237,2026-06-06,2026-06-06,3
P00251,2026-06-03,2026-06-06,1
P00264,2026-06-02,2026-06-06,4
P00324,2026-06-06,2026-06-06,4
P00346,2026-06-06,2026-06-06,1
P00349,2026-06-06,2026-06-06,5
P00396,2026-06-04,2026-06-06,1
P00399,2026-06-06,2026-06-06,1
P00441,2026-06-01,2026-06-06,2
P00474,2026-06-04,2026-06-06,1
P00520,2026-06-03,2026-06-06,3
P00523,2026-06-06,2026-06-06,1
P00584,2026-06-03,2026-06-06,1
P00588,2026-06-06,2026-06-06,4
P00591,2026-06-05,2026-06-06,2
P00605,2026-06-06,2026-06-06,5
P00611,2026-06-06,2026-06-06,4
P00663,2026-06-06,2026-06-06,1
P00715,2026-06-06,2026-06-06,3
P00716,2026-06-06,2026-06-06,5
P00724,2026-06-06,2026-06-06,4
P00740,2026-06-01,2026-06-06,4
P00833,2026-06-06,2026-06-06,5
P00844,2026-06-01,2026-06-06,2
P00896,2026-06-06,2026-06-06,2
P00924,2026-06-02,2026-06-06,2
P00938,2026-06-04,2026-06-06,2
P00942,2026-06-03,2026-06-06,2
P00983,2026-06-06,2026-06-06,3
P00996,2026-06-06,2026-06-06,5
P01001,2026-06-06,2026-06-06,3
P01047,2026-06-04,2026-06-06,2
P01082,2026-06-05,2026-06-06,2
P01108,2026-06-04,2026-06-06,3
P01125,2026-06-06,2026-06-06,2
P01145,2026-06-03,2026-06-06,3
P01156,2026-06-05,2026-06-06,3
P01165,2026-06-06,2026-06-06,1
P01201,2026-06-04,2026-06-06,1
P01220,2026-06-06,2026-06-06,1
P01229,2026-06-06,2026-06-06,3
P01236,2026-06-05,2026-06-06,1
P01257,2026-06-06,2026-06-06,5
P01272,2026-06-05,2026-06-06,2
P01322,2026-06-04,2026-06-06,1
P01342,2026-06-03,2026-06-06,3
P01391,2026-06-02,2026-06-06,3
P01396,2026-06-04,2026-06-06,4
P01424,2026-06-01,2026-06-06,3
P01432,2026-06-02,2026-06-06,4
P01573,2026-06-04,2026-06-06,1
P01682,2026-06-05,2026-06-06,4
P01718,2026-06-04,2026-06-06,2
P01764,2026-06-06,2026-06-06,5
P01790,2026-06-06,2026-06-06,5
P01875,2026-06-06,2026-06-06,2
P01879,2026-06-06,2026-06-06,1
P01924,2026-06-02,2026-06-06,1
P02025,2026-06-04,2026-06-06,2
P02059,2026-06-05,2026-06-06,2
P02078,2026-06-04,2026-06-06,4
P02087,2026-06-06,2026-06-06,5
P02119,2026-06-05,2026-06-06,3
P02166,2026-06-06,2026-06-06,2
P02243,2026-06-02,2026-06-06,2
P02250,2026-06-06,2026-06-06,1
P02317,2026-06-04,2026-06-06,2
P02411,2026-06-04,2026-06-06,2
P02424,2026-06-06,2026-06-06,1
P02437,2026-06-06,2026-06-06,1
P02517,2026-06-06,2026-06-06,1
P02526,2026-06-06,2026-06-06,3
P02600,2026-06-02,2026-06-06,1
P02637,2026-06-06,2026-06-06,5
P02687,2026-06-06,2026-06-06,5
P02689,2026-06-06,2026-06-06,2
P02707,2026-06-02,2026-06-06,1
P02715,2026-06-06,2026-06-06,5
P02716,2026-06-05,2026-06-06,4
P02726,2026-06-04,2026-06-06,1
P02771,2026-06-05,2026-06-06,2
P02805,2026-06-06,2026-06-06,3
P02809,2026-06-06,2026-06-06,1
P02853,2026-06-06,2026-06-06,1
P02864,2026-06-04,2026-06-06,4
P02879,2026-06-06,2026-06-06,4
P02914,2026-06-05,2026-06-06,3
P02951,2026-06-06,2026-06-06,1
P02979,2026-06-03,2026-06-06,1
P02994,2026-06-06,2026-06-06,4
P03004,2026-06-05,2026-06-06,2
P03055,2026-06-06,2026-06-06,5
P03075,2026-06-06,2026-06-06,1
P03087,2026-06-06,2026-06-06,5
P03120,2026-06-06,2026-06-06,5
P03132,2026-06-06,2026-06-06,4
P03188,2026-06-04,2026-06-06,1
P03233,2026-06-04,2026-06-06,3
P03280,2026-06-03,2026-06-06,3
P03318,2026-06-05,2026-06-06,1
P03323,2026-06-02,2026-06-06,1
P03379,2026-06-05,2026-06-06,4
P03423,2026-06-05,2026-06-06,1
P03425,2026-06-06,2026-06-06,1
P03434,2026-06-05,2026-06-06,2
P03512,2026-06-06,2026-06-06,5
P03541,2026-06-03,2026-06-06,1
P03609,2026-06-06,2026-06-06,5
P03642,2026-06-04,2026-06-06,1
P03652,2026-06-06,2026-06-06,3
P03655,2026-06-06,2026-06-06,2
P03681,2026-06-06,2026-06-06,5
P03758,2026-06-02,2026-06-06,4
P03794,2026-06-05,2026-06-06,1
P03825,2026-06-06,2026-06-06,4
P03856,2026-06-01,2026-06-06,3
P03864,2026-06-01,2026-06-06,4
P03895,2026-06-06,2026-06-06,4
P03909,2026-06-06,2026-06-06,2
P03940,2026-06-01,2026-06-06,2
P03941,2026-06-06,2026-06-06,5
P04010,2026-06-03,2026-06-06,1
P04016,2026-06-06,2026-06-06,1
P04042,2026-06-06,2026-06-06,2
P04058,2026-06-05,2026-06-06,4
P04082,2026-06-06,2026-06-06,2
P04153,2026-06-04,2026-06-06,3
P04174,2026-06-03,2026-06-06,1
P04274,2026-06-06,2026-06-06,4
P04319,2026-06-05,2026-06-06,4
P04324,2026-06-05,2026-06-06,3
P04337,2026-06-04,2026-06-06,3
P04348,2026-06-06,2026-06-06,3
P04369,2026-06-06,2026-06-06,5
P04432,2026-06-06,2026-06-06,1
P04505,2026-06-06,2026-06-06,2
P04547,2026-06-03,2026-06-06,1
P04562,2026-06-06,2026-06-06,1
P04624,2026-06-03,2026-06-06,1
P04664,2026-06-06,2026-06-06,3
P04688,2026-06-05,2026-06-06,4
P04756,2026-06-06,2026-06-06,5
P04801,2026-06-06,2026-06-06,4
P04818,2026-06-02,2026-06-06,1
P04826,2026-06-05,2026-06-06,1
P04827,2026-06-06,2026-06-06,1
P04836,2026-06-04,2026-06-06,3
P04892,2026-06-06,2026-06-06,3
P04896,2026-06-06,2026-06-06,3
P04938,2026-06-04,2026-06-06,3
P04968,2026-06-06,2026-06-06,4
P05055,2026-06-06,2026-06-06,5
P05063,2026-06-06,2026-06-06,1
P05075,2026-06-06,2026-06-06,2
P05096,2026-06-06,2026-06-06,4
P05122,2026-06-06,2026-06-06,2
P05165,2026-06-05,2026-06-06,1
P05174,2026-06-06,2026-06-06,4
P05179,2026-06-06,2026-06-06,4
P05203,2026-06-06,2026-06-06,5
P05223,2026-06-06,2026-06-06,4
P05303,2026-06-06,2026-06-06,2
P05367,2026-06-06,2026-06-06,3
P05403,2026-06-06,2026-06-06,2
P05510,2026-06-06,2026-06-06,5
P05525,2026-06-03,2026-06-06,4
P05579,2026-06-04,2026-06-06,3
P05587,2026-06-06,2026-06-06,3
P05614,2026-06-06,2026-06-06,3
P05728,2026-06-06,2026-06-06,2
P05744,2026-06-03,2026-06-06,3
P05750,2026-06-01,2026-06-06,4
P05754,2026-06-06,2026-06-06,1
P05758,2026-06-06,2026-06-06,1
P05772,2026-06-06,2026-06-06,2
P05775,2026-06-06,2026-06-06,4
P05795,2026-06-06,2026-06-06,5
P05800,2026-06-05,2026-06-06,2
P05801,2026-06-05,2026-06-06,1
P05818,2026-06-06,2026-06-06,2
P05857,2026-06-06,2026-06-06,2
P05863,2026-06-04,2026-06-06,1
P05919,2026-06-06,2026-06-06,5
P05930,2026-06-06,2026-06-06,4
P05987,2026-06-06,2026-06-06,5
P05998,2026-06-06,2026-06-06,3
P05999,2026-06-06,2026-06-06,4
P06015,2026-06-02,2026-06-06,4
P06064,2026-06-04,2026-06-06,1
P06138,2026-06-06,2026-06-06,5
P06214,2026-06-04,2026-06-06,4
P06277,2026-06-04,2026-06-06,2
P06284,2026-06-06,2026-06-06,3
P06323,2026-06-06,2026-06-06,3
P06328,2026-06-05,2026-06-06,3
P06332,2026-06-01,2026-06-06,3
P06345,2026-06-04,2026-06-06,3
P06355,2026-06-06,2026-06-06,4
P06376,2026-06-05,2026-06-06,2
P06517,2026-06-06,2026-06-06,3
P06530,2026-06-06,2026-06-06,5
P06548,2026-06-06,2026-06-06,2
P06569,2026-06-06,2026-06-06,3
P06573,2026-06-05,2026-06-06,4
P06594,2026-06-02,2026-06-06,2
P06670,2026-06-06,2026-06-06,4
P06714,2026-06-06,2026-06-06,3
P06721,2026-06-05,2026-06-06,4
P06723,2026-06-06,2026-06-06,2
P06746,2026-06-06,2026-06-06,1
P06747,2026-06-06,2026-06-06,3
P06752,2026-06-06,2026-06-06,2
P06789,2026-06-04,2026-06-06,1
P06797,2026-06-05,2026-06-06,1
P06849,2026-06-05,2026-06-06,3
P06874,2026-06-06,2026-06-06,2
P06939,2026-06-02,2026-06-06,4
P06943,2026-06-02,2026-06-06,1
P06984,2026-06-06,2026-06-06,5
P07029,2026-06-03,2026-06-06,2
P07047,2026-06-06,2026-06-06,4
P07096,2026-06-02,2026-06-06,3
P07139,2026-06-06,2026-06-06,3
P07217,2026-06-05,2026-06-06,3
P07271,2026-06-06,2026-06-06,3
P07279,2026-06-06,2026-06-06,4
P07374,2026-06-06,2026-06-06,1
P07385,2026-06-03,2026-06-06,1
P07401,2026-06-06,2026-06-06,2
P07406,2026-06-03,2026-06-06,3
P07411,2026-06-06,2026-06-06,3
P07423,2026-06-06,2026-06-06,5
P07481,2026-06-06,2026-06-06,3
P07491,2026-06-06,2026-06-06,2
P07571,2026-06-04,2026-06-06,3
P07659,2026-06-06,2026-06-06,1
P07661,2026-06-06,2026-06-06,3
P07723,2026-06-04,2026-06-06,1
P07731,2026-06-06,2026-06-06,4
P07788,2026-06-06,2026-06-06,3
P07801,2026-06-03,2026-06-06,2
P07810,2026-06-03,2026-06-06,3
P07835,2026-06-01,2026-06-06,2
P07879,2026-06-06,2026-06-06,3
P07950,2026-06-03,2026-06-06,1
P07970,2026-06-06,2026-06-06,5
P07978,2026-06-06,2026-06-06,4
P07998,2026-06-06,2026-06-06,2
P00001,2026-06-07,2026-06-07,2
P00006,2026-06-06,2026-06-07,1
P00024,2026-06-07,2026-06-07,4
P00050,2026-06-07,2026-06-07,4
P00056,2026-06-04,2026-06-07,3
P00120,2026-06-04,2026-06-07,3
P00127,2026-06-01,2026-06-07,2
P00138,2026-06-07,2026-06-07,4
P00139,2026-06-02,2026-06-07,4
P00153,2026-06-07,2026-06-07,1
P00156,2026-06-01,2026-06-07,2
P00208,2026-06-02,2026-06-07,3
P00214,2026-06-07,2026-06-07,3
P00219,2026-06-04,2026-06-07,4
P00237,2026-06-06,2026-06-07,4
P00284,2026-06-07,2026-06-07,2
P00349,2026-06-06,2026-06-07,4
P00367,2026-06-05,2026-06-07,1
P00393,2026-06-04,2026-06-07,1
P00396,2026-06-04,2026-06-07,4
P00399,2026-06-06,2026-06-07,3
P00408,2026-06-04,2026-06-07,2
P00441,2026-06-01,2026-06-07,4
P00494,2026-06-07,2026-06-07,5
P00517,2026-06-07,2026-06-07,3
P00544,2026-06-07,2026-06-07,5
P00591,2026-06-05,2026-06-07,1
P00638,2026-06-07,2026-06-07,4
P00663,2026-06-06,2026-06-07,1
P00840,2026-06-05,2026-06-07,3
P00844,2026-06-01,2026-06-07,2
P00897,2026-06-07,2026-06-07,2
P00938,2026-06-04,2026-06-07,3
P00996,2026-06-06,2026-06-07,1
P00999,2026-06-07,2026-06-07,3
P01001,2026-06-06,2026-06-07,3
P01012,2026-06-05,2026-06-07,3
P01015,2026-06-07,2026-06-07,5
P01046,2026-06-07,2026-06-07,5
P01050,2026-06-01,2026-06-07,4
P01102,2026-06-07,2026-06-07,3
P01132,2026-06-07,2026-06-07,3
P01145,2026-06-03,2026-06-07,4
P01156,2026-06-05,2026-06-07,2
P01159,2026-06-07,2026-06-07,2
P01175,2026-06-04,2026-06-07,2
P01184,2026-06-07,2026-06-07,2
P01229,2026-06-06,2026-06-07,2
P01257,2026-06-06,2026-06-07,1
P01292,2026-06-07,2026-06-07,3
P01300,2026-06-05,2026-06-07,3
P01354,2026-06-07,2026-06-07,5
P01395,2026-06-03,2026-06-07,1
P01396,2026-06-04,2026-06-07,3
P01416,2026-06-07,2026-06-07,5
P01431,2026-06-07,2026-06-07,1
P01444,2026-06-05,2026-06-07,1
P01474,2026-06-07,2026-06-07,2
P01568,2026-06-07,2026-06-07,4
P01573,2026-06-04,2026-06-07,4
P01618,2026-06-07,2026-06-07,5
P01702,2026-06-03,2026-06-07,2
P01717,2026-06-07,2026-06-07,1
P01751,2026-06-07,2026-06-07,3
P01759,2026-06-07,2026-06-07,1
P01764,2026-06-06,2026-06-07,2
P01790,2026-06-06,2026-06-07,3
P01819,2026-06-07,2026-06-07,4
P01875,2026-06-06,2026-06-07,2
P01905,2026-06-07,2026-06-07,1
P01942,2026-06-07,2026-06-07,4
P01977,2026-06-07,2026-06-07,2
P01996,2026-06-04,2026-06-07,2
P02004,2026-06-07,2026-06-07,4
P02030,2026-06-07,2026-06-07,2
P02062,2026-06-01,2026-06-07,1
P02068,2026-06-07,2026-06-07,4
P02075,2026-06-07,2026-06-07,2
P02087,2026-06-06,2026-06-07,3
P02150,2026-06-02,2026-06-07,3
P02163,2026-06-07,2026-06-07,3
P02216,2026-06-07,2026-06-07,1
P02267,2026-06-05,2026-06-07,4
P02317,2026-06-04,2026-06-07,1
P02361,2026-06-04,2026-06-07,1
P02369,2026-06-07,2026-06-07,4
P02411,2026-06-04,2026-06-07,2
P02460,2026-06-03,2026-06-07,2
P02471,2026-06-07,2026-06-07,3
P02475,2026-06-07,2026-06-07,3
P02493,2026-06-02,2026-06-07,4
P02513,2026-06-02,2026-06-07,4
P02517,2026-06-06,2026-06-07,3
P02519,2026-06-04,2026-06-07,4
P02526,2026-06-06,2026-06-07,4
P02528,2026-06-07,2026-06-07,2
P02553,2026-06-07,2026-06-07,2
P02556,2026-06-07,2026-06-07,5
P02560,2026-06-07,2026-06-07,1
P02637,2026-06-06,2026-06-07,1
P02654,2026-06-07,2026-06-07,5
P02691,2026-06-03,2026-06-07,2
P02707,2026-06-02,2026-06-07,1
P02716,2026-06-05,2026-06-07,3
P02725,2026-06-07,2026-06-07,3
P02726,2026-06-04,2026-06-07,4
P02749,2026-06-07,2026-06-07,1
P02799,2026-06-07,2026-06-07,3
P02839,2026-06-07,2026-06-07,2
P02864,2026-06-04,2026-06-07,1
P02867,2026-06-07,2026-06-07,5
P02937,2026-06-04,2026-06-07,4
P02956,2026-06-07,2026-06-07,4
P02972,2026-06-07,2026-06-07,2
P03004,2026-06-05,2026-06-07,3
P03052,2026-06-07,2026-06-07,3
P03053,2026-06-04,2026-06-07,3
P03075,2026-06-06,2026-06-07,1
P03107,2026-06-07,2026-06-07,4
P03120,2026-06-06,2026-06-07,4
P03173,2026-06-03,2026-06-07,4
P03195,2026-06-07,2026-06-07,3
P03214,2026-06-07,2026-06-07,2
P03247,2026-06-07,2026-06-07,3
P03280,2026-06-03,2026-06-07,1
P03294,2026-06-07,2026-06-07,3
P03323,2026-06-02,2026-06-07,2
P03423,2026-06-05,2026-06-07,3
P03425,2026-06-06,2026-06-07,3
P03428,2026-06-07,2026-06-07,4
P03466,2026-06-07,2026-06-07,1
P03507,2026-06-03,2026-06-07,2
P03510,2026-06-07,2026-06-07,1
P03527,2026-06-07,2026-06-07,5
P03609,2026-06-06,2026-06-07,4
P03623,2026-06-07,2026-06-07,4
P03633,2026-06-07,2026-06-07,3
P03664,2026-06-07,2026-06-07,1
P03666,2026-06-07,2026-06-07,4
P03677,2026-06-07,2026-06-07,4
P03681,2026-06-06,2026-06-07,1
P03706,2026-06-07,2026-06-07,1
P03825,2026-06-06,2026-06-07,3
P03864,2026-06-01,2026-06-07,4
P03892,2026-06-05,2026-06-07,3
P03909,2026-06-06,2026-06-07,2
P03933,2026-06-07,2026-06-07,4
P03984,2026-06-07,2026-06-07,2
P04002,2026-06-07,2026-06-07,5
P04008,2026-06-04,2026-06-07,4
P04061,2026-06-05,2026-06-07,3
P04137,2026-06-07,2026-06-07,5
P04153,2026-06-04,2026-06-07,4
P04171,2026-06-07,2026-06-07,4
P04174,2026-06-03,2026-06-07,1
P04209,2026-06-07,2026-06-07,2
P04239,2026-06-07,2026-06-07,5
P04302,2026-06-04,2026-06-07,4
P04313,2026-06-07,2026-06-07,1
P04319,2026-06-05,2026-06-07,2
P04337,2026-06-04,2026-06-07,4
P04348,2026-06-06,2026-06-07,4
P04352,2026-06-04,2026-06-07,1
P04367,2026-06-02,2026-06-07,3
P04409,2026-06-01,2026-06-07,1
P04432,2026-06-06,2026-06-07,4
P04441,2026-06-07,2026-06-07,5
P04471,2026-06-05,2026-06-07,1
P04583,2026-06-05,2026-06-07,4
P04612,2026-06-07,2026-06-07,4
P04624,2026-06-03,2026-06-07,3
P04635,2026-06-07,2026-06-07,2
P04656,2026-06-07,2026-06-07,1
P04786,2026-06-07,2026-06-07,5
P04801,2026-06-06,2026-06-07,4
P04823,2026-06-02,2026-06-07,1
P04833,2026-06-03,2026-06-07,2
P04839,2026-06-04,2026-06-07,4
P04911,2026-06-02,2026-06-07,3
P04912,2026-06-07,2026-06-07,4
P04937,2026-06-04,2026-06-07,3
P04993,2026-06-07,2026-06-07,5
P05096,2026-06-06,2026-06-07,2
P05140,2026-06-05,2026-06-07,3
P05148,2026-06-07,2026-06-07,4
P05157,2026-06-07,2026-06-07,1
P05165,2026-06-05,2026-06-07,3
P05187,2026-06-07,2026-06-07,2
P05215,2026-06-07,2026-06-07,4
P05223,2026-06-06,2026-06-07,3
P05234,2026-06-07,2026-06-07,5
P05235,2026-06-07,2026-06-07,2
P05236,2026-06-07,2026-06-07,5
P05254,2026-06-02,2026-06-07,1
P05255,2026-06-04,2026-06-07,1
P05271,2026-06-07,2026-06-07,3
P05319,2026-06-07,2026-06-07,1
P05327,2026-06-07,2026-06-07,4
P05362,2026-06-07,2026-06-07,5
P05403,2026-06-06,2026-06-07,4
P05415,2026-06-05,2026-06-07,4
P05454,2026-06-01,2026-06-07,3
P05486,2026-06-07,2026-06-07,3
P05510,2026-06-06,2026-06-07,3
P05525,2026-06-03,2026-06-07,1
P05568,2026-06-07,2026-06-07,2
P05587,2026-06-06,2026-06-07,4
P05599,2026-06-07,2026-06-07,4
P05637,2026-06-07,2026-06-07,4
P05640,2026-06-07,2026-06-07,1
P05656,2026-06-07,2026-06-07,1
P05678,2026-06-07,2026-06-07,2
P05695,2026-06-07,2026-06-07,3
P05699,2026-06-04,2026-06-07,4
P05739,2026-06-07,2026-06-07,3
P05842,2026-06-03,2026-06-07,4
P05888,2026-06-05,2026-06-07,3
P05900,2026-06-02,2026-06-07,4
P05923,2026-06-07,2026-06-07,2
P05930,2026-06-06,2026-06-07,1
P05934,2026-06-07,2026-06-07,2
P05953,2026-06-07,2026-06-07,3
P06001,2026-06-07,2026-06-07,4
P06050,2026-06-01,2026-06-07,2
P06059,2026-06-07,2026-06-07,2
P06073,2026-06-07,2026-06-07,1
P06117,2026-06-05,2026-06-07,1
P06138,2026-06-06,2026-06-07,4
P06160,2026-06-07,2026-06-07,1
